Scenario - MEG
Logfile written - 10/07/2021 19:18:35

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
205	Picture	asian1_pain_false	5244358	11840	1	5171	1	11840	5000	other	0
206	Picture	white1_pain_false	5265042	14650	3	5172	3	14650	5000	other	0
207	Picture	black1_pain_false	5283225	12180	1	5171	2	12180	5000	other	0
208	Picture	white1_pain_false	5301908	12550	1	5171	1	12550	5000	other	0
209	Picture	latin1_pain_false	5326096	18120	1	5171	2	18120	5000	other	0
210	Picture	white1_pain_false	5350283	18020	1	5171	1	18020	5000	other	0
211	Picture	black1_pain_false	5369466	13090	1	5171	2	13090	5000	other	0
212	Picture	white1_pain_true	5386981	11380	1	5171	1	11380	5000	other	0
213	Picture	white1_pain_false	5404163	11160	1	5171	2	11160	5000	other	0
214	Picture	white1_pain_true	5421011	10750	1	5171	2	10750	5000	other	0
215	Picture	white1_pain_true	5442530	15420	1	5171	2	15420	5000	other	0
216	Picture	latin1_pain_false	5463881	15160	1	5171	2	15160	5000	other	0
217	Picture	latin1_pain_true	5480062	10130	1	5171	2	10130	5000	other	0
218	Picture	white1_pain_true	5498411	12310	1	5171	2	12310	5000	other	0
219	Picture	white1_pain_false	5523933	19580	1	5171	1	19580	5000	other	0
220	Picture	white1_pain_true	5547787	17780	1	5171	2	17780	5000	other	0
221	Picture	asian1_pain_false	5570974	17100	1	5171	1	17100	5000	other	0
222	Picture	latin1_pain_false	5591825	14730	1	5171	1	14730	5000	other	0
223	Picture	white1_pain_false	5612843	14890	1	5171	1	14890	5000	other	0
224	Picture	white1_pain_true	5636197	17340	1	5171	1	17340	5000	other	0
225	Picture	white1_pain_true	5657382	15120	1	5171	2	15120	5000	other	0
226	Picture	asian1_pain_false	5674230	10780	1	5171	1	10780	5000	other	0
227	Picture	white1_pain_false	5698417	18020	1	5171	1	18020	5000	other	0
228	Picture	black1_pain_false	5717767	13310	1	5171	1	13310	5000	other	0
229	Picture	black1_pain_false	5740787	16960	1	5171	1	16960	5000	other	0
230	Picture	latin1_pain_true	5762306	15400	1	5171	1	15400	5000	other	0
231	Picture	latin1_pain_false	5780822	12550	1	5171	2	12550	5000	other	0
232	Picture	white1_pain_true	5804676	17800	1	5171	1	17800	5000	other	0
233	Picture	white1_pain_false	5829364	18670	1	5171	1	18670	5000	other	0
234	Picture	white1_pain_false	5850716	15190	1	5171	2	15190	5000	other	0
235	Picture	latin1_pain_false	5874069	17100	1	5171	1	17100	5000	other	0
236	Picture	latin1_pain_false	5897590	17510	1	5171	2	17510	5000	other	0
237	Picture	white1_pain_false	5917607	14010	1	5171	2	14010	5000	other	0
238	Picture	black1_pain_false	5937624	13920	1	5171	2	13920	5000	other	0
239	Picture	white1_pain_true	5959643	15970	1	5171	2	15970	5000	other	0
240	Picture	black1_pain_false	5976324	10680	1	5171	1	10680	5000	other	0
241	Picture	white1_pain_true	6001346	19020	1	5171	2	19020	5000	other	0
242	Picture	white1_pain_false	6022865	15400	1	5171	2	15400	5000	other	0
243	Picture	white1_pain_false	6040713	11860	1	5171	2	11860	5000	other	0
244	Picture	asian1_pain_false	6059229	12480	1	5171	2	12480	5000	other	0
245	Picture	black1_pain_true	6078746	13490	1	5171	2	13490	5000	other	0
246	Picture	black1_pain_false	6098263	13510	1	5171	2	13510	5000	other	0
247	Picture	white1_pain_false	6120449	16090	1	5171	1	16090	5000	other	0
248	Picture	asian1_pain_false	6142802	16220	1	5171	1	16220	5000	other	0
249	Picture	white1_pain_true	6168157	19280	1	5171	1	19280	5000	other	0
250	Picture	white1_pain_true	6193345	19090	1	5338	2	19090	5000	other	0
251	Picture	white1_pain_false	6210860	11270	1	5171	1	11270	5000	other	0
252	Picture	white1_pain_false	6227708	10850	1	5171	1	10850	5000	other	0
253	Picture	white1_pain_false	6252563	18850	1	5171	1	18850	5000	other	0
254	Picture	white1_pain_false	6269578	10920	1	5170	3	10920	5000	other	0
255	Picture	asian1_pain_true	6289762	13930	1	5171	1	13930	5000	other	0
256	Picture	latin1_pain_false	6308945	13070	1	5171	2	13070	5000	other	0
257	Picture	latin1_pain_false	6331632	16550	1	5171	1	16550	5000	other	0
258	Picture	black1_pain_true	6350648	12920	1	5171	2	12920	5000	other	0
259	Picture	latin1_pain_false	6374669	17950	1	5171	1	17950	5000	other	0
260	Picture	white1_pain_false	6394519	13740	1	5171	1	13740	5000	other	0
261	Picture	white1_pain_false	6411033	10330	1	5672	1	10330	5000	other	0
262	Picture	asian1_pain_true	6436889	19220	1	5171	2	19220	5000	other	0
263	Picture	asian1_pain_true	6461410	18480	1	5171	1	18480	5000	other	0
264	Picture	white1_pain_true	6481428	14000	1	5171	1	14000	5000	other	0
265	Picture	asian1_pain_false	6504448	16880	1	5171	1	16880	5000	other	0
266	Picture	latin1_pain_true	6529636	19060	1	5338	2	19060	5000	other	0
267	Picture	asian1_pain_false	6546984	11150	1	5171	1	11150	5000	other	0
268	Picture	asian1_pain_true	6570338	17210	1	5171	2	17210	5000	other	0
269	Picture	latin1_pain_false	6595860	19510	1	5171	2	19510	5000	other	0
270	Picture	white1_pain_false	6613041	11090	1	5171	1	11090	5000	other	0
271	Picture	white1_pain_true	6634560	15480	1	5171	1	15480	5000	other	0
272	Picture	white1_pain_false	6659248	18590	1	5171	1	18590	5000	other	0
273	Picture	white1_pain_true	6684603	19270	1	5171	2	19270	5000	other	0
274	Picture	white1_pain_true	6703787	13060	1	5338	2	13060	5000	other	0
275	Picture	asian1_pain_false	6729809	19700	1	5171	2	19700	5000	other	0
276	Picture	black1_pain_false	6752829	16890	1	5171	1	16890	5000	other	0
277	Picture	latin1_pain_false	6772679	13710	1	5171	2	13710	5000	other	0
278	Picture	latin1_pain_false	6794031	15290	1	5171	2	15290	5000	other	0
279	Picture	white1_pain_true	6814549	14500	1	5171	1	14500	5000	other	0
280	Picture	white1_pain_false	6835567	15010	1	5171	2	15010	5000	other	0
281	Picture	question	6856419	15590	1	30193	1	15590	30000	other	0
282	Picture	asian1_pain_true	6903292	15590	1	5171	2	15590	5000	other	0
283	Picture	latin1_pain_true	6919973	10500	1	5171	1	10500	5000	other	0
284	Picture	black1_pain_false	6941992	15940	1	5171	2	15940	5000	other	0
285	Picture	black1_pain_false	6961009	13000	1	5171	1	13000	5000	other	0
286	Picture	black1_pain_true	6983862	16750	1	5171	2	16750	5000	other	0
287	Picture	white1_pain_true	7007216	17210	1	5171	1	17210	5000	other	0
288	Picture	black1_pain_true	7026232	12980	1	5171	2	12980	5000	other	0
289	Picture	white1_pain_false	7047417	15100	1	5171	1	15100	5000	other	0
290	Picture	white1_pain_true	7073606	19640	1	5171	2	19640	5000	other	0
291	Picture	latin1_pain_false	7096293	16670	1	5171	1	16670	5000	other	0
292	Picture	latin1_pain_false	7115476	13020	1	5171	1	13020	5000	other	0
293	Picture	latin1_pain_false	7134159	12540	1	5171	2	12540	5000	other	0
294	Picture	asian1_pain_false	7159180	18770	1	5171	1	18770	5000	other	0
295	Picture	white1_pain_true	7179865	14640	1	5171	2	14640	5000	other	0
296	Picture	white1_pain_true	7205721	19830	1	5171	1	19830	5000	other	0
297	Picture	white1_pain_true	7224403	12680	1	5171	1	12680	5000	other	0
298	Picture	white1_pain_false	7248924	18360	1	5171	2	18360	5000	other	0
299	Picture	latin1_pain_false	7270944	15910	1	5171	2	15910	5000	other	0
300	Picture	white1_pain_false	7293296	16270	1	5171	2	16270	5000	other	0
301	Picture	latin1_pain_true	7317150	17810	1	5171	1	17810	5000	other	0
302	Picture	white1_pain_false	7338335	15040	1	5171	2	15040	5000	other	0
303	Picture	white1_pain_false	7356351	12050	1	5171	1	12050	5000	other	0
304	Picture	latin1_pain_false	7381205	18790	1	5171	2	18790	5000	other	0
305	Picture	asian1_pain_true	7403058	15260	1	5171	1	15260	5000	other	0
306	Picture	black1_pain_false	7420906	11790	1	5171	2	11790	5000	other	0
307	Picture	white1_pain_true	7444594	17570	1	5171	1	17570	5000	other	0
308	Picture	asian1_pain_false	7464277	13670	1	5171	1	13670	5000	other	0
309	Picture	white1_pain_false	7488798	18410	1	5171	2	18410	5000	other	0
310	Picture	white1_pain_false	7509817	14940	677	5171	677	14940	5000	other	0
311	Picture	asian1_pain_true	7528666	12810	1	5171	2	12810	5000	other	0
312	Picture	white1_pain_false	7546181	11370	1	5171	2	11370	5000	other	0
313	Picture	asian1_pain_false	7563029	10580	1	5171	1	10580	5000	other	0
314	Picture	latin1_pain_false	7584381	15310	1	5171	2	15310	5000	other	0
315	Picture	latin1_pain_true	7601729	11240	1	5171	1	11240	5000	other	0
316	Picture	latin1_pain_false	7620246	12450	1	5171	1	12450	5000	other	0
317	Picture	white1_pain_false	7641097	14780	1	5171	2	14780	5000	other	0
318	Picture	white1_pain_false	7664784	17720	1	5171	1	17720	5000	other	0
319	Picture	white1_pain_false	7681298	10400	1	5171	1	10400	5000	other	0
320	Picture	white1_pain_false	7705653	18140	1	5171	2	18140	5000	other	0
321	Picture	white1_pain_true	7727004	15230	2	5339	3	15230	5000	other	0
322	Picture	white1_pain_false	7745520	12260	1	5171	1	12260	5000	other	0
323	Picture	asian1_pain_false	7764704	13150	1	5171	1	13150	5000	other	0
324	Picture	black1_pain_false	7785055	14190	1	5171	2	14190	5000	other	0
325	Picture	white1_pain_false	7801569	10290	1	5171	1	10290	5000	other	0
326	Picture	white1_pain_false	7819418	11810	1	5171	1	11810	5000	other	0
327	Picture	white1_pain_false	7841437	16030	1	5171	1	16030	5000	other	0
328	Picture	white1_pain_true	7861454	13950	1	5171	1	13950	5000	other	0
329	Picture	latin1_pain_true	7882305	14860	1	5171	1	14860	5000	other	0
330	Picture	latin1_pain_true	7906326	17940	1	5171	2	17940	5000	other	0
331	Picture	latin1_pain_true	7928679	16300	1	5171	1	16300	5000	other	0
332	Picture	asian1_pain_false	7948362	13600	1	5171	2	13600	5000	other	0
333	Picture	white1_pain_false	7972383	17970	1	5171	1	17970	5000	other	0
334	Picture	white1_pain_false	7997738	19330	1	5171	2	19330	5000	other	0
335	Picture	black1_pain_false	8015087	11180	1	5171	2	11180	5000	other	0
336	Picture	white1_pain_true	8031267	10120	1	5171	1	10120	5000	other	0
337	Picture	white1_pain_false	8054955	17660	1	5171	1	17660	5000	other	0
338	Picture	latin1_pain_true	8074471	13300	1	5171	2	13300	5000	other	0
339	Picture	white1_pain_false	8095490	14970	1	5171	2	14970	5000	other	0
340	Picture	asian1_pain_false	8119510	17900	1	5171	1	17900	5000	other	0
341	Picture	white1_pain_false	8139194	13520	1	5171	2	13520	5000	other	0
342	Picture	asian1_pain_false	8159045	13720	1	5171	1	13720	5000	other	0
343	Picture	white1_pain_true	8181231	16070	1	5171	1	16070	5000	other	0
344	Picture	white1_pain_false	8206919	19590	1	5171	2	19590	5000	other	0
345	Picture	white1_pain_false	8231941	18930	1	5171	1	18930	5000	other	0
346	Picture	question	8252292	15040	1	30193	1	15040	30000	other	0
347	Picture	black1_pain_true	8298665	15040	1	5171	1	15040	5000	other	0
348	Picture	black1_pain_false	8319684	14990	1	5171	1	14990	5000	other	0
349	Picture	white1_pain_true	8338366	12600	1	5171	1	12600	5000	other	0
350	Picture	black1_pain_true	8358217	13800	1	5171	1	13800	5000	other	0
