Scenario - MEG
Logfile written - 10/08/2021 14:04:47

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
363	Picture	latin1_pain_false	9310411	17870	1	5167	1	17870	5000	other	0
364	Picture	asian1_pain_false	9327078	10580	1	5167	1	10580	5000	other	0
365	Picture	latin1_pain_true	9347078	13860	1	5167	1	13860	5000	other	0
366	Picture	white1_pain_false	9366744	13560	1	5167	1	13560	5000	other	0
367	Picture	asian1_pain_false	9384577	11670	1	5167	1	11670	5000	other	0
368	Picture	asian1_pain_false	9406244	15460	1	5167	1	15460	5000	other	0
369	Picture	latin1_pain_false	9425077	12750	1	5167	1	12750	5000	other	0
370	Picture	white1_pain_true	9446243	15060	1	5167	1	15060	5000	other	0
371	Picture	black1_pain_false	9462910	10560	1	5167	1	10560	5000	other	0
372	Picture	asian1_pain_false	9484243	15230	1	5167	1	15230	5000	other	0
373	Picture	asian1_pain_false	9507576	17060	1	5167	1	17060	5000	other	0
374	Picture	white1_pain_false	9524576	10830	1	5167	1	10830	5000	other	0
375	Picture	asian1_pain_true	9544909	14150	1	5167	1	14150	5000	other	0
376	Picture	white1_pain_false	9565576	14450	1	5167	1	14450	5000	other	0
377	Picture	white1_pain_true	9589075	17410	1	5167	1	17410	5000	other	0
378	Picture	black1_pain_false	9609242	14010	1	5167	1	14010	5000	other	0
379	Picture	asian1_pain_true	9635075	19720	1	5167	1	19720	5000	other	0
380	Picture	latin1_pain_true	9657241	16040	1	5167	1	16040	5000	other	0
381	Picture	white1_pain_false	9681408	18100	1	5167	1	18100	5000	other	0
382	Picture	white1_pain_false	9702241	14620	1	5167	1	14620	5000	other	0
383	Picture	asian1_pain_false	9718741	10360	1	5167	1	10360	5000	other	0
384	Picture	white1_pain_true	9744240	19460	1	5167	1	19460	5000	other	0
385	Picture	white1_pain_false	9764240	13830	1	5167	1	13830	5000	other	0
386	Picture	white1_pain_false	9788740	18360	1	5167	1	18360	5000	other	0
387	Picture	latin1_pain_false	9805407	10560	1	5167	1	10560	5000	other	0
388	Picture	black1_pain_false	9827573	16000	1	5167	1	16000	5000	other	0
389	Picture	white1_pain_true	9845740	12030	1	5167	1	12030	5000	other	0
390	Picture	white1_pain_false	9864573	12650	1	5167	1	12650	5000	other	0
391	Picture	black1_pain_true	9881072	10360	1	5167	1	10360	5000	other	0
392	Picture	latin1_pain_false	9899239	12110	1	5167	1	12110	5000	other	0
393	Picture	asian1_pain_true	9924572	19100	1	5167	1	19100	5000	other	0
394	Picture	white1_pain_true	9942072	11350	1	5167	1	11350	5000	other	0
395	Picture	asian1_pain_false	9958572	10410	1	5167	1	10410	5000	other	0
396	Picture	white1_pain_false	9978738	14160	1	5167	1	14160	5000	other	0
397	Picture	white1_pain_true	9998405	13580	1	5167	1	13580	5000	other	0
398	Picture	white1_pain_false	10022738	18260	1	5167	1	18260	5000	other	0
399	Picture	latin1_pain_false	10041571	12620	1	5167	1	12620	5000	other	0
400	Picture	white1_pain_false	10062071	14350	1	5167	1	14350	5000	other	0
401	Picture	asian1_pain_false	10083904	15760	1	5167	1	15760	5000	other	0
402	Picture	white1_pain_false	10107737	17680	1	5167	1	17680	5000	other	0
403	Picture	asian1_pain_true	10131570	17720	1	5167	1	17720	5000	other	0
404	Picture	black1_pain_false	10154570	16890	1	5167	1	16890	5000	other	0
405	Picture	asian1_pain_false	10175570	14890	1	5167	1	14890	5000	other	0
406	Picture	asian1_pain_false	10200403	18650	1	5167	1	18650	5000	other	0
407	Picture	white1_pain_true	10219736	13170	1	5167	1	13170	5000	other	0
408	Picture	black1_pain_false	10236902	11100	1	5167	1	11100	5000	other	0
409	Picture	asian1_pain_false	10254402	11360	1	5167	1	11360	5000	other	0
410	Picture	asian1_pain_true	10274235	13750	1	5167	1	13750	5000	other	0
411	Picture	white1_pain_true	10299402	19030	1	5167	1	19030	5000	other	0
412	Picture	white1_pain_true	10316235	10740	1	5167	1	10740	5000	other	0
413	Picture	black1_pain_false	10338402	16030	1	5167	1	16030	5000	other	0
414	Picture	asian1_pain_true	10358235	13680	1	5167	1	13680	5000	other	0
415	Picture	white1_pain_false	10377901	13550	1	5167	1	13550	5000	other	0
416	Picture	black1_pain_true	10399568	15580	1	5167	1	15580	5000	other	0
417	Picture	white1_pain_false	10420067	14290	1	5167	1	14290	5000	other	0
418	Picture	asian1_pain_true	10439401	13190	1	5167	1	13190	5000	other	0
419	Picture	white1_pain_false	10456900	11230	1	5167	1	11230	5000	other	0
420	Picture	latin1_pain_true	10477400	14290	1	5167	1	14290	5000	other	0
421	Picture	white1_pain_false	10503567	19970	1	5167	1	19970	5000	other	0
422	Picture	white1_pain_false	10520066	10350	1	5167	1	10350	5000	other	0
423	Picture	asian1_pain_false	10536566	10400	1	5167	1	10400	5000	other	0
424	Picture	black1_pain_false	10554233	11470	1	5167	1	11470	5000	other	0
425	Picture	white1_pain_false	10571233	10780	1	5167	1	10780	5000	other	0
426	Picture	asian1_pain_false	10590899	13440	1	5167	1	13440	5000	other	0
427	Picture	white1_pain_false	10615899	18780	1	5167	1	18780	5000	other	0
428	Picture	asian1_pain_false	10633732	11740	1	5167	1	11740	5000	other	0
429	Picture	white1_pain_false	10653398	13490	1	5167	1	13490	5000	other	0
430	Picture	latin1_pain_true	10677565	18050	1	5167	1	18050	5000	other	0
431	Picture	white1_pain_true	10696231	12480	1	5167	1	12480	5000	other	0
432	Picture	white1_pain_true	10722398	19890	1	5167	1	19890	5000	other	0
433	Picture	white1_pain_true	10747064	18600	1	5167	1	18600	5000	other	0
434	Picture	black1_pain_false	10765397	12160	1	5167	1	12160	5000	other	0
435	Picture	white1_pain_false	10786064	14440	1	5167	1	14440	5000	other	0
436	Picture	white1_pain_false	10802897	10690	1	5167	1	10690	5000	other	0
437	Picture	white1_pain_false	10827397	18310	1	5167	1	18310	5000	other	0
438	Picture	white1_pain_true	10851730	18130	1	5167	1	18130	5000	other	0
439	Picture	white1_pain_false	10871896	14010	1	5167	1	14010	5000	other	0
440	Picture	white1_pain_false	10894563	16530	1	5167	1	16530	5000	other	0
441	Picture	asian1_pain_false	10911063	10450	1	5167	1	10450	5000	other	0
442	Picture	white1_pain_false	10934729	17570	1	5167	1	17570	5000	other	0
443	Picture	white1_pain_true	10952562	12290	1	5167	1	12290	5000	other	0
444	Picture	asian1_pain_true	10974729	15970	1	5167	1	15970	5000	other	0
445	Picture	white1_pain_false	11000729	19910	1	5167	1	19910	5000	other	0
446	Picture	white1_pain_false	11022562	15730	1	5167	1	15730	5000	other	0
447	Picture	asian1_pain_false	11044395	15660	1	5167	1	15660	5000	other	0
448	Picture	asian1_pain_false	11065395	14810	1	5167	1	14810	5000	other	0
449	Picture	black1_pain_false	11083728	12220	1	5167	1	12220	5000	other	0
450	Picture	white1_pain_false	11109727	19860	1	5167	1	19860	5000	other	0
451	Picture	asian1_pain_false	11133561	17560	1	5167	1	17560	5000	other	0
452	Picture	white1_pain_true	11158727	19060	1	5167	1	19060	5000	other	0
453	Picture	white1_pain_false	11176060	11150	1	5167	1	11150	5000	other	0
454	Picture	white1_pain_false	11198727	16480	1	5167	1	16480	5000	other	0
455	Picture	white1_pain_false	11223726	18880	1	5167	1	18880	5000	other	0
456	Picture	white1_pain_false	11249393	19540	1	5167	1	19540	5000	other	0
457	Picture	white1_pain_false	11270226	14680	1	5167	1	14680	5000	other	0
458	Picture	asian1_pain_false	11293559	17120	1	5167	1	17120	5000	other	0
459	Picture	question	11315725	16910	1	30166	1	16910	30000	other	0
460	Picture	asian1_pain_true	11363892	16910	1	5167	1	16910	5000	other	0
461	Picture	white1_pain_false	11381892	11790	1	5167	1	11790	5000	other	0
462	Picture	white1_pain_false	11398725	10690	1	5167	1	10690	5000	other	0
463	Picture	black1_pain_false	11424891	20000	1	5167	1	20000	5000	other	0
464	Picture	white1_pain_false	11450058	18950	1	5167	1	18950	5000	other	0
465	Picture	latin1_pain_true	11475724	19560	1	5167	1	19560	5000	other	0
466	Picture	latin1_pain_true	11495391	13480	1	5167	1	13480	5000	other	0
467	Picture	latin1_pain_true	11520724	19160	1	5167	1	19160	5000	other	0
468	Picture	black1_pain_false	11546390	19490	1	5167	1	19490	5000	other	0
469	Picture	black1_pain_false	11565390	12930	1	5167	1	12930	5000	other	0
470	Picture	latin1_pain_false	11582723	11090	1	5167	1	11090	5000	other	0
471	Picture	latin1_pain_false	11599223	10380	1	5167	1	10380	5000	other	0
472	Picture	asian1_pain_false	11619056	13660	1	5167	1	13660	5000	other	0
473	Picture	black1_pain_false	11645056	19840	1	5167	1	19840	5000	other	0
474	Picture	white1_pain_true	11665889	14690	1	5167	1	14690	5000	other	0
475	Picture	white1_pain_false	11688055	16040	1	5167	1	16040	5000	other	0
476	Picture	white1_pain_false	11706055	11920	1	5167	1	11920	5000	other	0
477	Picture	white1_pain_false	11726222	13980	1	5167	1	13980	5000	other	0
478	Picture	white1_pain_true	11744888	12500	1	5167	1	12500	5000	other	0
479	Picture	asian1_pain_false	11765388	14360	1	5167	1	14360	5000	other	0
480	Picture	latin1_pain_false	11791388	19780	1	5167	1	19780	5000	other	0
481	Picture	white1_pain_false	11810887	13250	1	5167	1	13250	5000	other	0
482	Picture	white1_pain_false	11836387	19440	1	5167	1	19440	5000	other	0
483	Picture	black1_pain_false	11856054	13560	1	5167	1	13560	5000	other	0
484	Picture	black1_pain_true	11878053	15840	1	5167	1	15840	5000	other	0
485	Picture	white1_pain_true	11903220	19130	1	5167	1	19130	5000	other	0
486	Picture	white1_pain_false	11919720	10300	1	5167	1	10300	5000	other	0
487	Picture	white1_pain_true	11936720	10910	1	5167	1	10910	5000	other	0
488	Picture	white1_pain_false	11960719	17790	1	5167	1	17790	5000	other	0
489	Picture	white1_pain_true	11983552	16620	1	5167	1	16620	5000	other	0
490	Picture	latin1_pain_false	12004386	14720	1	5167	1	14720	5000	other	0
491	Picture	asian1_pain_true	12025385	14910	1	5167	1	14910	5000	other	0
492	Picture	white1_pain_false	12042885	11350	1	5167	1	11350	5000	other	0
493	Picture	white1_pain_true	12067218	18080	1	5167	1	18080	5000	other	0
494	Picture	white1_pain_true	12091885	18520	1	5167	1	18520	5000	other	0
495	Picture	latin1_pain_false	12113551	15420	1	5167	1	15420	5000	other	0
496	Picture	asian1_pain_false	12138051	18290	1	5167	1	18290	5000	other	0
497	Picture	asian1_pain_false	12154884	10680	1	5167	1	10680	5000	other	0
498	Picture	white1_pain_false	12181051	19970	1	5167	1	19970	5000	other	0
499	Picture	asian1_pain_false	12204884	17770	1	5167	1	17770	5000	other	0
500	Picture	white1_pain_false	12221884	10820	1	5167	1	10820	5000	other	0
501	Picture	asian1_pain_false	12238383	10220	1	5167	1	10220	5000	other	0
502	Picture	white1_pain_false	12256383	11830	1	5167	1	11830	5000	other	0
503	Picture	black1_pain_false	12273050	10520	1	5167	1	10520	5000	other	0
504	Picture	white1_pain_false	12298550	19320	1	5167	1	19320	5000	other	0
505	Picture	latin1_pain_false	12319549	14840	1	5167	1	14840	5000	other	0
506	Picture	asian1_pain_false	12342549	16850	1	5167	1	16850	5000	other	0
507	Picture	white1_pain_false	12365549	16850	1	5167	1	16850	5000	other	0
508	Picture	black1_pain_false	12386715	14910	1	5167	1	14910	5000	other	0
509	Picture	white1_pain_false	12412215	19400	1	5167	1	19400	5000	other	0
510	Picture	white1_pain_false	12435548	17060	1	5167	1	17060	5000	other	0
511	Picture	asian1_pain_false	12454381	12720	1	5167	1	12720	5000	other	0
512	Picture	black1_pain_false	12476881	16430	1	5167	1	16430	5000	other	0
513	Picture	white1_pain_true	12498214	15210	1	5167	1	15210	5000	other	0
514	Picture	white1_pain_true	12523381	19050	1	5167	1	19050	5000	other	0
515	Picture	white1_pain_false	12545214	15700	1	5167	1	15700	5000	other	0
516	Picture	asian1_pain_true	12570880	19540	1	5167	1	19540	5000	other	0
517	Picture	white1_pain_true	12596880	19900	1	5167	1	19900	5000	other	0
