Scenario - MEG
Logfile written - 10/08/2021 13:08:09

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
127	Picture	asian1_pain_false	2841140	15990	1	5167	1	15990	5000	other	0
128	Picture	asian1_pain_false	2867306	19960	1	5167	1	19960	5000	other	0
129	Picture	question	2886139	13610	1	30166	1	13610	30000	other	0
130	Picture	white1_pain_true	2931139	13610	1	5167	1	13610	5000	other	0
131	Picture	black1_pain_false	2957305	19930	1	5167	1	19930	5000	other	0
132	Picture	black1_pain_false	2974138	10580	1	5167	1	10580	5000	other	0
133	Picture	black1_pain_false	2991305	11000	1	5167	1	11000	5000	other	0
134	Picture	latin1_pain_false	3012305	14880	1	5167	1	14880	5000	other	0
135	Picture	black1_pain_false	3038138	19570	1	5167	1	19570	5000	other	0
136	Picture	asian1_pain_false	3055637	11290	1	5167	1	11290	5000	other	0
137	Picture	asian1_pain_true	3075471	13630	1	5167	1	13630	5000	other	0
138	Picture	black1_pain_false	3093137	11410	1	5167	1	11410	5000	other	0
139	Picture	latin1_pain_false	3112137	12930	1	5167	1	12930	5000	other	0
140	Picture	asian1_pain_false	3138137	19760	1	5167	1	19760	5000	other	0
141	Picture	white1_pain_false	3158970	14590	1	5167	1	14590	5000	other	0
142	Picture	white1_pain_false	3176803	11610	1	5167	1	11610	5000	other	0
143	Picture	black1_pain_false	3193136	10190	1	5167	1	10190	5000	other	0
144	Picture	white1_pain_false	3214303	14920	1	5167	1	14920	5000	other	0
145	Picture	asian1_pain_false	3233136	12660	1	5167	1	12660	5000	other	0
146	Picture	asian1_pain_false	3256802	17460	1	5167	1	17460	5000	other	0
147	Picture	asian1_pain_false	3277802	14880	1	5167	1	14880	5000	other	0
148	Picture	black1_pain_false	3303135	19140	1	5167	1	19140	5000	other	0
149	Picture	white1_pain_false	3325135	15740	1	5167	1	15740	5000	other	0
150	Picture	white1_pain_false	3342301	10940	1	5167	1	10940	5000	other	0
151	Picture	question	3359801	12180	1	30166	1	12180	30000	other	0
152	Picture	latin1_pain_true	3403301	12180	1	5167	1	12180	5000	other	0
153	Picture	white1_pain_false	3428134	18740	1	5167	1	18740	5000	other	0
154	Picture	white1_pain_false	3452800	18540	1	5167	1	18540	5000	other	0
155	Picture	white1_pain_false	3477633	18660	1	5167	1	18660	5000	other	0
156	Picture	white1_pain_false	3498300	14440	1	5167	1	14440	5000	other	0
157	Picture	white1_pain_false	3519633	15090	1	5167	1	15090	5000	other	0
158	Picture	white1_pain_false	3544799	18970	1	5167	1	18970	5000	other	0
159	Picture	white1_pain_true	3566633	15720	1	5167	1	15720	5000	other	0
160	Picture	latin1_pain_true	3585632	12760	1	5167	1	12760	5000	other	0
161	Picture	black1_pain_false	3602132	10430	1	5167	1	10430	5000	other	0
162	Picture	white1_pain_false	3618799	10430	1	5167	1	10430	5000	other	0
163	Picture	white1_pain_true	3639799	14930	1	5167	1	14930	5000	other	0
164	Picture	latin1_pain_false	3657465	11570	1	5167	1	11570	5000	other	0
165	Picture	black1_pain_true	3679132	15500	1	5167	1	15500	5000	other	0
166	Picture	latin1_pain_false	3702465	17110	1	5167	1	17110	5000	other	0
167	Picture	black1_pain_false	3719631	10980	1	5167	1	10980	5000	other	0
168	Picture	white1_pain_true	3742964	17120	1	5167	1	17120	5000	other	0
169	Picture	latin1_pain_true	3765631	16540	1	5167	1	16540	5000	other	0
170	Picture	white1_pain_true	3790464	18760	1	5167	1	18760	5000	other	0
171	Picture	asian1_pain_false	3813630	16950	1	5166	1	16950	5000	other	0
172	Picture	white1_pain_false	3830963	11170	1	5167	1	11170	5000	other	0
173	Picture	asian1_pain_false	3853297	16130	1	5167	1	16130	5000	other	0
174	Picture	asian1_pain_true	3874963	15590	1	5167	1	15590	5000	other	0
175	Picture	white1_pain_false	3898963	17850	1	5167	1	17850	5000	other	0
176	Picture	asian1_pain_false	3918796	13750	1	5167	1	13750	5000	other	0
177	Picture	latin1_pain_false	3937129	12210	1	5167	1	12210	5000	other	0
178	Picture	white1_pain_true	3954796	11430	1	5167	1	11430	5000	other	0
179	Picture	white1_pain_false	3971795	10900	1	5167	1	10900	5000	other	0
180	Picture	white1_pain_false	3997295	19320	1	5167	1	19320	5000	other	0
181	Picture	black1_pain_false	4021962	18540	1	5167	1	18540	5000	other	0
182	Picture	white1_pain_false	4044128	15950	1	5167	1	15950	5000	other	0
183	Picture	black1_pain_false	4065128	14820	1	5167	1	14820	5000	other	0
184	Picture	latin1_pain_true	4086794	15570	1	5167	1	15570	5000	other	0
185	Picture	white1_pain_false	4108294	15280	1	5167	1	15280	5000	other	0
186	Picture	white1_pain_false	4131127	16630	1	5167	1	16630	5000	other	0
187	Picture	black1_pain_true	4153794	16610	1	5167	1	16610	5000	other	0
188	Picture	white1_pain_true	4178293	18340	1	5167	1	18340	5000	other	0
189	Picture	white1_pain_true	4194460	10010	1	5167	1	10010	5000	other	0
190	Picture	latin1_pain_false	4220293	19640	1	5167	1	19640	5000	other	0
191	Picture	asian1_pain_false	4239626	13190	1	5167	1	13190	5000	other	0
192	Picture	white1_pain_true	4257126	11360	1	5167	1	11360	5000	other	0
193	Picture	asian1_pain_true	4282459	19090	1	5167	1	19090	5000	other	0
194	Picture	black1_pain_true	4298792	10110	1	5167	1	10110	5000	other	0
195	Picture	black1_pain_false	4315959	11050	1	5167	1	11050	5000	other	0
196	Picture	white1_pain_true	4339292	17140	1	5167	1	17140	5000	other	0
197	Picture	latin1_pain_false	4363625	18290	1	5167	1	18290	5000	other	0
198	Picture	asian1_pain_false	4384458	14640	1	5167	1	14640	5000	other	0
199	Picture	white1_pain_true	4404625	14050	1	5167	1	14050	5000	other	0
200	Picture	latin1_pain_false	4423291	12420	1	5167	1	12420	5000	other	0
201	Picture	latin1_pain_false	4439458	10070	1	5167	1	10070	5000	other	0
202	Picture	white1_pain_false	4462957	17360	1	5167	1	17360	5000	other	0
203	Picture	black1_pain_false	4488791	19690	1	5166	1	19690	5000	other	0
204	Picture	white1_pain_true	4506290	11420	1	5167	1	11420	5000	other	0
205	Picture	asian1_pain_false	4525790	13360	1	5167	1	13360	5000	other	0
206	Picture	white1_pain_false	4543123	11170	1	5167	1	11170	5000	other	0
207	Picture	black1_pain_false	4567790	18480	1	5167	1	18480	5000	other	0
208	Picture	white1_pain_true	4589456	15540	1	5167	1	15540	5000	other	0
209	Picture	asian1_pain_false	4611956	16320	1	5167	1	16320	5000	other	0
210	Picture	asian1_pain_false	4633956	15840	1	5167	1	15840	5000	other	0
211	Picture	black1_pain_true	4650622	10560	1	5167	1	10560	5000	other	0
212	Picture	white1_pain_true	4673122	16360	1	5167	1	16360	5000	other	0
213	Picture	white1_pain_true	4697622	18420	1	5167	1	18420	5000	other	0
214	Picture	start_experiment	5343949	0	1	5167	1	0	5000	other	0
215	Picture	asian1_pain_true	5458115	13200	1	5167	1	13200	5000	other	0
216	Picture	black1_pain_false	5475948	11610	1	5167	1	11610	5000	other	0
217	Picture	asian1_pain_false	5495781	13600	1	5167	1	13600	5000	other	0
218	Picture	black1_pain_false	5512114	10270	1	5167	1	10270	5000	other	0
219	Picture	latin1_pain_false	5537114	18750	1	5167	1	18750	5000	other	0
220	Picture	white1_pain_false	5560447	17140	1	5167	1	17140	5000	other	0
221	Picture	white1_pain_false	5579780	13070	1	5167	1	13070	5000	other	0
222	Picture	black1_pain_false	5604447	18540	1	5167	1	18540	5000	other	0
223	Picture	latin1_pain_false	5626613	15950	1	5167	1	15950	5000	other	0
224	Picture	black1_pain_false	5644279	11480	1	5167	1	11480	5000	other	0
225	Picture	white1_pain_false	5664113	13580	1	5167	1	13580	5000	other	0
226	Picture	latin1_pain_false	5680946	10750	1	5167	1	10750	5000	other	0
227	Picture	white1_pain_false	5705112	18020	1	5167	1	18020	5000	other	0
228	Picture	latin1_pain_false	5725112	13860	1	5167	1	13860	5000	other	0
229	Picture	white1_pain_false	5747112	15940	1	5167	1	15940	5000	other	0
230	Picture	white1_pain_true	5766778	13410	1	5167	1	13410	5000	other	0
231	Picture	latin1_pain_false	5790278	17320	1	5167	1	17320	5000	other	0
232	Picture	white1_pain_false	5813111	16710	1	5167	1	16710	5000	other	0
233	Picture	white1_pain_true	5838944	19670	1	5167	1	19670	5000	other	0
234	Picture	latin1_pain_true	5860606	15480	8	5171	8	15480	5000	other	0
235	Picture	white1_pain_false	5878611	11890	1	5167	1	11890	5000	other	0
236	Picture	white1_pain_false	5901277	16590	1	5167	1	16590	5000	other	0
237	Picture	white1_pain_false	5926943	19480	1	5167	1	19480	5000	other	0
238	Picture	white1_pain_false	5948443	15370	1	5167	1	15370	5000	other	0
239	Picture	asian1_pain_true	5965443	10880	1	5161	6	10880	5000	other	0
240	Picture	white1_pain_true	5989109	17520	1	5167	1	17520	5000	other	0
241	Picture	white1_pain_false	6013609	18390	1	5167	1	18390	5000	other	0
242	Picture	asian1_pain_false	6032109	12210	1	5167	1	12210	5000	other	0
243	Picture	white1_pain_false	6052609	14330	1	5167	1	14330	5000	other	0
244	Picture	black1_pain_false	6070775	12020	1	5167	1	12020	5000	other	0
245	Picture	white1_pain_false	6089442	12580	1	5167	1	12580	5000	other	0
246	Picture	white1_pain_false	6113608	17950	1	5167	1	17950	5000	other	0
247	Picture	white1_pain_true	6132275	12530	1	5167	1	12530	5000	other	0
248	Picture	white1_pain_false	6153108	14640	1	5167	1	14640	5000	other	0
249	Picture	black1_pain_false	6174941	15630	1	5167	1	15630	5000	other	0
250	Picture	white1_pain_false	6192441	11300	1	5167	1	11300	5000	other	0
251	Picture	white1_pain_false	6212441	13850	1	5167	1	13850	5000	other	0
252	Picture	latin1_pain_true	6234107	15560	1	5167	1	15560	5000	other	0
253	Picture	latin1_pain_true	6253774	13470	1	5167	1	13470	5000	other	0
254	Picture	white1_pain_false	6270773	10840	1	5167	1	10840	5000	other	0
255	Picture	latin1_pain_false	6287607	10570	1	5167	1	10570	5000	other	0
256	Picture	latin1_pain_false	6312106	18250	1	5167	1	18250	5000	other	0
257	Picture	latin1_pain_false	6332106	13770	1	5167	1	13770	5000	other	0
258	Picture	white1_pain_true	6353939	15630	1	5167	1	15630	5000	other	0
259	Picture	latin1_pain_false	6370439	10330	1	5167	1	10330	5000	other	0
260	Picture	black1_pain_false	6389606	12970	1	5167	1	12970	5000	other	0
261	Picture	latin1_pain_true	6414939	18990	1	5167	1	18990	5000	other	0
262	Picture	black1_pain_false	6432272	11130	1	5167	1	11130	5000	other	0
263	Picture	white1_pain_false	6458105	19620	1	5167	1	19620	5000	other	0
264	Picture	black1_pain_false	6478605	14370	1	5167	1	14370	5000	other	0
265	Picture	white1_pain_false	6504438	19690	1	5167	1	19690	5000	other	0
266	Picture	latin1_pain_true	6530104	19400	1	5167	1	19400	5000	other	0
267	Picture	latin1_pain_false	6548437	12130	1	5167	1	12130	5000	other	0
268	Picture	white1_pain_true	6568771	14200	1	5167	1	14200	5000	other	0
269	Picture	asian1_pain_true	6590270	15240	1	5167	1	15240	5000	other	0
270	Picture	black1_pain_false	6616437	19960	1	5167	1	19960	5000	other	0
271	Picture	question	6639603	17860	1	30166	1	17860	30000	other	0
272	Picture	asian1_pain_true	6688769	17860	1	5167	1	17860	5000	other	0
273	Picture	white1_pain_false	6708103	13100	1	5167	1	13100	5000	other	0
274	Picture	asian1_pain_false	6726602	12430	1	5167	1	12430	5000	other	0
275	Picture	black1_pain_true	6744769	12040	1	5167	1	12040	5000	other	0
276	Picture	question	6769269	19180	1	30166	1	19180	30000	other	0
277	Picture	black1_pain_true	6819768	19180	1	5167	1	19180	5000	other	0
278	Picture	white1_pain_false	6843268	17290	1	5167	1	17290	5000	other	0
279	Picture	black1_pain_false	6864934	15400	1	5167	1	15400	5000	other	0
280	Picture	white1_pain_false	6881934	10890	1	5167	1	10890	5000	other	0
281	Picture	latin1_pain_true	6905934	17900	1	5167	1	17900	5000	other	0
282	Picture	white1_pain_false	6928767	16660	1	5167	1	16660	5000	other	0
283	Picture	asian1_pain_false	6954100	19130	1	5167	1	19130	5000	other	0
284	Picture	question	6972433	13000	1	30166	1	13000	30000	other	0
285	Picture	white1_pain_true	7016933	13000	1	5167	1	13000	5000	other	0
286	Picture	black1_pain_true	7040599	17420	1	5167	1	17420	5000	other	0
287	Picture	white1_pain_true	7066266	19560	1	5167	1	19560	5000	other	0
288	Picture	white1_pain_false	7088432	16020	1	5167	1	16020	5000	other	0
289	Picture	white1_pain_false	7104932	10250	1	5167	1	10250	5000	other	0
290	Picture	white1_pain_false	7121932	10820	1	5167	1	10820	5000	other	0
291	Picture	black1_pain_false	7141932	13910	1	5167	1	13910	5000	other	0
292	Picture	black1_pain_true	7162932	14840	1	5167	1	14840	5000	other	0
293	Picture	white1_pain_true	7182098	13020	1	5167	1	13020	5000	other	0
294	Picture	latin1_pain_false	7205265	17010	1	5167	1	17010	5000	other	0
295	Picture	asian1_pain_false	7227264	15910	1	5167	1	15910	5000	other	0
296	Picture	white1_pain_false	7251931	18490	1	5167	1	18490	5000	other	0
297	Picture	white1_pain_false	7273097	15060	1	5167	1	15060	5000	other	0
298	Picture	black1_pain_true	7298597	19410	1	5167	1	19410	5000	other	0
299	Picture	white1_pain_false	7315263	10490	1	5167	1	10490	5000	other	0
300	Picture	white1_pain_false	7337263	15850	1	5167	1	15850	5000	other	0
301	Picture	white1_pain_false	7362930	19470	1	5167	1	19470	5000	other	0
302	Picture	asian1_pain_false	7379263	10200	1	5167	1	10200	5000	other	0
303	Picture	white1_pain_false	7404429	18920	1	5167	1	18920	5000	other	0
304	Picture	white1_pain_false	7422262	11680	1	5167	1	11680	5000	other	0
305	Picture	latin1_pain_true	7439262	10930	1	5167	1	10930	5000	other	0
306	Picture	black1_pain_true	7458762	13270	1	5167	1	13270	5000	other	0
307	Picture	white1_pain_false	7476262	11380	1	5167	1	11380	5000	other	0
308	Picture	latin1_pain_false	7501095	18760	1	5167	1	18760	5000	other	0
309	Picture	black1_pain_false	7526761	19500	1	5167	1	19500	5000	other	0
310	Picture	white1_pain_false	7552428	19450	1	5167	1	19450	5000	other	0
311	Picture	white1_pain_true	7577594	19110	1	5167	1	19110	5000	other	0
312	Picture	latin1_pain_true	7597761	14070	1	5167	1	14070	5000	other	0
313	Picture	white1_pain_false	7620927	16980	1	5167	1	16980	5000	other	0
314	Picture	white1_pain_true	7644427	17290	1	5167	1	17290	5000	other	0
315	Picture	black1_pain_false	7668093	17530	1	5167	1	17530	5000	other	0
316	Picture	latin1_pain_true	7686927	12670	1	5167	1	12670	5000	other	0
317	Picture	asian1_pain_false	7707260	14180	1	5167	1	14180	5000	other	0
318	Picture	white1_pain_false	7728093	14690	1	5167	1	14690	5000	other	0
319	Picture	latin1_pain_false	7752259	18090	1	5167	1	18090	5000	other	0
320	Picture	asian1_pain_false	7777926	19540	1	5167	1	19540	5000	other	0
321	Picture	latin1_pain_true	7800259	16110	1	5167	1	16110	5000	other	0
322	Picture	latin1_pain_false	7817092	10670	1	5167	1	10670	5000	other	0
323	Picture	black1_pain_false	7833592	10280	1	5167	1	10280	5000	other	0
324	Picture	asian1_pain_false	7852258	12530	1	5167	1	12530	5000	other	0
325	Picture	white1_pain_true	7870092	11630	1	5167	1	11630	5000	other	0
326	Picture	asian1_pain_false	7891425	15160	1	5167	1	15160	5000	other	0
327	Picture	white1_pain_true	7910258	12680	1	5167	1	12680	5000	other	0
328	Picture	white1_pain_true	7934091	17680	1	5167	1	17680	5000	other	0
329	Picture	white1_pain_false	7953091	12780	1	5167	1	12780	5000	other	0
330	Picture	latin1_pain_false	7971424	12190	1	5167	1	12190	5000	other	0
331	Picture	white1_pain_false	7996257	18640	1	5167	1	18640	5000	other	0
332	Picture	white1_pain_false	8016090	13710	1	5167	1	13710	5000	other	0
333	Picture	black1_pain_false	8035090	12780	1	5167	1	12780	5000	other	0
334	Picture	latin1_pain_true	8057256	16000	1	5167	1	16000	5000	other	0
335	Picture	black1_pain_true	8081256	17810	1	5167	1	17810	5000	other	0
336	Picture	white1_pain_true	8105423	17950	1	5167	1	17950	5000	other	0
337	Picture	asian1_pain_false	8127589	15990	1	5167	1	15990	5000	other	0
338	Picture	white1_pain_false	8149922	16180	1	5167	1	16180	5000	other	0
339	Picture	latin1_pain_false	8173922	17830	1	5167	1	17830	5000	other	0
340	Picture	asian1_pain_false	8190922	10760	1	5167	1	10760	5000	other	0
341	Picture	white1_pain_false	8215922	18820	1	5167	1	18820	5000	other	0
342	Picture	asian1_pain_false	8242088	19970	1	5167	1	19970	5000	other	0
343	Picture	black1_pain_false	8260254	11970	1	5167	1	11970	5000	other	0
344	Picture	asian1_pain_true	8282921	16570	1	5167	1	16570	5000	other	0
345	Picture	asian1_pain_true	8299921	10770	1	5167	1	10770	5000	other	0
346	Picture	latin1_pain_false	8316587	10370	1	5167	1	10370	5000	other	0
347	Picture	asian1_pain_false	8334420	11710	1	5167	1	11710	5000	other	0
348	Picture	latin1_pain_true	8360583	19930	5	5170	5	19930	5000	other	0
349	Picture	white1_pain_true	8381587	14760	1	5167	1	14760	5000	other	0
350	Picture	asian1_pain_true	8399087	11330	1	5167	1	11330	5000	other	0
351	Picture	latin1_pain_true	8415753	10590	1	5167	1	10590	5000	other	0
352	Picture	white1_pain_true	8433753	11810	1	5167	1	11810	5000	other	0
353	Picture	white1_pain_false	8457253	17410	1	5167	1	17410	5000	other	0
354	Picture	white1_pain_true	8475586	12200	1	5167	1	12200	5000	other	0
355	Picture	white1_pain_false	8499086	17390	1	5167	1	17390	5000	other	0
356	Picture	latin1_pain_false	8523919	18580	1	5167	1	18580	5000	other	0
357	Picture	white1_pain_true	8545752	15670	1	5167	1	15670	5000	other	0
358	Picture	white1_pain_false	8569918	17980	1	5167	1	17980	5000	other	0
359	Picture	white1_pain_false	8591585	15430	1	5167	1	15430	5000	other	0
360	Picture	white1_pain_true	8611251	13430	1	5167	1	13430	5000	other	0
361	Picture	white1_pain_true	8630251	12840	1	5167	1	12840	5000	other	0
362	Picture	black1_pain_true	8650584	14120	1	5167	1	14120	5000	other	0
